round,draw_date,draw_datetime_used,draw_location_name,station_id,station_name,temp_at_draw,humidity_at_draw,wind_at_draw,pressure_at_draw,snow_at_draw,precip_1h,precip_6h,precip_24h,daily_tavg,daily_tmin,daily_tmax,daily_precip_mm,is_raining,is_snowing,temp_bin,humidity_bin
467,2011-11-12,2011-11-12 20:35:00,MBC Studio,108,Seoul ASOS,13.1,59.0,3.1,1007.6,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
468,2011-11-19,2011-11-19 20:35:00,MBC Studio,108,Seoul ASOS,5.7,60.0,5.3,1004.5,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
469,2011-11-26,2011-11-26 20:35:00,MBC Studio,108,Seoul ASOS,8.2,54.0,2.4,1013.5,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
470,2011-12-03,2011-12-03 20:35:00,MBC Studio,108,Seoul ASOS,5.1,62.0,2.5,1010.6,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
471,2011-12-10,2011-12-10 20:35:00,MBC Studio,108,Seoul ASOS,-1.0,55.0,1.8,1014.3,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
472,2011-12-17,2011-12-17 20:35:00,MBC Studio,108,Seoul ASOS,-3.1,49.0,0.8,1019.5,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
473,2011-12-24,2011-12-24 20:35:00,MBC Studio,108,Seoul ASOS,-6.8,45.0,4.4,1015.1,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
474,2011-12-31,2011-12-31 20:35:00,MBC Studio,108,Seoul ASOS,-0.1,62.0,1.5,1014.9,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,humid
475,2012-01-07,2012-01-07 20:35:00,MBC Studio,108,Seoul ASOS,-3.3,47.0,1.1,1023.7,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
476,2012-01-14,2012-01-14 20:35:00,MBC Studio,108,Seoul ASOS,0.3,61.0,2.1,1012.1,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
477,2012-01-21,2012-01-21 20:35:00,MBC Studio,108,Seoul ASOS,-0.1,58.0,3.9,1010.5,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
478,2012-01-28,2012-01-28 20:35:00,MBC Studio,108,Seoul ASOS,-0.6,22.0,3.3,1016.7,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,dry
479,2012-02-04,2012-02-04 20:35:00,MBC Studio,108,Seoul ASOS,-4.1,39.0,0.7,1016.1,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
480,2012-02-11,2012-02-11 20:35:00,MBC Studio,108,Seoul ASOS,-2.2,57.0,2.5,1018.8,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
481,2012-02-18,2012-02-18 20:35:00,MBC Studio,108,Seoul ASOS,-5.8,41.0,3.9,1016.0,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
482,2012-02-25,2012-02-25 20:35:00,MBC Studio,108,Seoul ASOS,-0.9,43.0,3.1,1009.3,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
483,2012-03-03,2012-03-03 20:35:00,MBC Studio,108,Seoul ASOS,8.1,40.0,4.2,1014.9,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
484,2012-03-10,2012-03-10 20:35:00,MBC Studio,108,Seoul ASOS,2.5,55.0,4.0,1009.1,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
485,2012-03-17,2012-03-17 20:35:00,MBC Studio,108,Seoul ASOS,10.2,61.0,3.7,1001.8,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
486,2012-03-24,2012-03-24 20:35:00,MBC Studio,108,Seoul ASOS,2.7,34.0,5.7,1003.0,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
487,2012-03-31,2012-03-31 20:35:00,MBC Studio,108,Seoul ASOS,3.5,32.0,3.9,1007.0,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
488,2012-04-07,2012-04-07 20:35:00,MBC Studio,108,Seoul ASOS,6.6,42.0,1.8,1010.8,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
489,2012-04-14,2012-04-14 20:35:00,MBC Studio,108,Seoul ASOS,11.8,54.0,2.1,1003.7,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
490,2012-04-21,2012-04-21 20:35:00,MBC Studio,108,Seoul ASOS,9.9,88.0,8.0,993.7,-9.0,0.0,0.0,0.0,,,,,False,False,cold,very_humid
491,2012-04-28,2012-04-28 20:35:00,MBC Studio,108,Seoul ASOS,15.9,55.0,2.6,1006.1,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
492,2012-05-05,2012-05-05 20:35:00,MBC Studio,108,Seoul ASOS,17.6,37.0,2.4,993.9,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
493,2012-05-12,2012-05-12 20:35:00,MBC Studio,108,Seoul ASOS,16.3,64.0,2.1,1003.5,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
494,2012-05-19,2012-05-19 20:35:00,MBC Studio,108,Seoul ASOS,19.9,33.0,2.7,1005.7,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
495,2012-05-26,2012-05-26 20:35:00,MBC Studio,108,Seoul ASOS,18.2,57.0,1.9,1000.1,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
496,2012-06-02,2012-06-02 20:35:00,MBC Studio,108,Seoul ASOS,22.5,47.0,2.3,1002.2,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
497,2012-06-09,2012-06-09 20:35:00,MBC Studio,108,Seoul ASOS,24.4,58.0,2.4,991.1,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
498,2012-06-16,2012-06-16 20:35:00,MBC Studio,108,Seoul ASOS,22.0,73.0,2.8,997.4,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
499,2012-06-23,2012-06-23 20:35:00,MBC Studio,108,Seoul ASOS,26.6,53.0,0.9,996.4,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
500,2012-06-30,2012-06-30 20:35:00,MBC Studio,108,Seoul ASOS,20.4,89.0,3.5,992.9,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
501,2012-07-07,2012-07-07 20:35:00,MBC Studio,108,Seoul ASOS,24.5,63.0,1.5,994.2,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
502,2012-07-14,2012-07-14 20:35:00,MBC Studio,108,Seoul ASOS,20.8,88.0,4.4,993.1,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
503,2012-07-21,2012-07-21 20:35:00,MBC Studio,108,Seoul ASOS,27.9,67.0,1.1,999.4,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
504,2012-07-28,2012-07-28 20:35:00,MBC Studio,108,Seoul ASOS,28.3,70.0,2.4,999.1,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
505,2012-08-04,2012-08-04 20:35:00,MBC Studio,108,Seoul ASOS,31.6,55.0,2.9,999.7,-9.0,0.0,0.0,0.0,,,,,False,False,hot,moderate
506,2012-08-11,2012-08-11 20:35:00,MBC Studio,108,Seoul ASOS,27.9,65.0,2.3,996.9,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
507,2012-08-18,2012-08-18 20:35:00,MBC Studio,108,Seoul ASOS,27.4,80.0,3.5,999.6,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
508,2012-08-25,2012-08-25 20:35:00,MBC Studio,108,Seoul ASOS,26.0,76.0,1.4,1004.3,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
509,2012-09-01,2012-09-01 20:35:00,MBC Studio,108,Seoul ASOS,25.2,61.0,2.0,1003.9,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
510,2012-09-08,2012-09-08 20:35:00,MBC Studio,108,Seoul ASOS,19.2,71.0,3.3,1005.1,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
511,2012-09-15,2012-09-15 20:35:00,MBC Studio,108,Seoul ASOS,21.8,58.0,3.4,1009.2,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
512,2012-09-22,2012-09-22 20:35:00,MBC Studio,108,Seoul ASOS,20.7,67.0,3.3,1002.6,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
513,2012-09-29,2012-09-29 20:35:00,MBC Studio,108,Seoul ASOS,15.7,66.0,0.8,1001.0,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
514,2012-10-06,2012-10-06 20:35:00,MBC Studio,108,Seoul ASOS,18.8,49.0,1.4,1010.9,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
515,2012-10-13,2012-10-13 20:35:00,MBC Studio,108,Seoul ASOS,16.3,52.0,0.0,1007.5,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
516,2012-10-20,2012-10-20 20:35:00,MBC Studio,108,Seoul ASOS,17.1,77.0,5.1,1011.1,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
517,2012-10-27,2012-10-27 20:35:00,MBC Studio,108,Seoul ASOS,15.7,87.0,5.5,1002.4,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
518,2012-11-03,2012-11-03 20:35:00,MBC Studio,108,Seoul ASOS,10.5,37.0,2.9,1012.3,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
519,2012-11-10,2012-11-10 20:35:00,MBC Studio,108,Seoul ASOS,12.2,47.0,4.7,1007.1,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
520,2012-11-17,2012-11-17 20:35:00,MBC Studio,108,Seoul ASOS,3.3,43.0,2.4,1007.9,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
521,2012-11-24,2012-11-24 20:35:00,MBC Studio,108,Seoul ASOS,1.9,46.0,2.2,1013.3,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
522,2012-12-01,2012-12-01 20:35:00,MBC Studio,108,Seoul ASOS,0.9,43.0,3.4,1016.8,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
523,2012-12-08,2012-12-08 20:35:00,MBC Studio,108,Seoul ASOS,-9.8,50.0,2.6,1009.0,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
524,2012-12-15,2012-12-15 20:35:00,MBC Studio,108,Seoul ASOS,3.2,79.0,2.9,1010.1,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
525,2012-12-22,2012-12-22 20:35:00,MBC Studio,108,Seoul ASOS,-3.9,55.0,3.1,1014.4,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
526,2012-12-29,2012-12-29 20:35:00,MBC Studio,108,Seoul ASOS,-0.2,91.0,1.5,1007.4,1.9,0.0,0.0,0.0,,,,,False,True,freezing,very_humid
527,2013-01-05,2013-01-05 20:35:00,MBC Studio,108,Seoul ASOS,-4.8,72.0,2.1,1015.8,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,humid
528,2013-01-12,2013-01-12 20:35:00,MBC Studio,108,Seoul ASOS,-0.3,76.0,1.0,1014.7,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,humid
529,2013-01-19,2013-01-19 20:35:00,MBC Studio,108,Seoul ASOS,0.8,61.0,0.6,1019.3,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
530,2013-01-26,2013-01-26 20:35:00,MBC Studio,108,Seoul ASOS,-8.2,45.0,2.3,1013.6,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
531,2013-02-02,2013-02-02 20:35:00,MBC Studio,108,Seoul ASOS,-2.7,34.0,4.3,1019.4,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
532,2013-02-09,2013-02-09 20:35:00,MBC Studio,108,Seoul ASOS,-5.5,63.0,1.6,1016.3,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,humid
533,2013-02-16,2013-02-16 20:35:00,MBC Studio,108,Seoul ASOS,-1.9,46.0,2.2,1017.1,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
534,2013-02-23,2013-02-23 20:35:00,MBC Studio,108,Seoul ASOS,0.7,58.0,2.9,1016.9,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
535,2013-03-02,2013-03-02 20:35:00,MBC Studio,108,Seoul ASOS,0.0,48.0,3.7,1015.8,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
536,2013-03-09,2013-03-09 20:35:00,MBC Studio,108,Seoul ASOS,13.1,58.0,7.8,993.2,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
537,2013-03-16,2013-03-16 20:35:00,MBC Studio,108,Seoul ASOS,6.5,66.0,2.5,1013.3,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
538,2013-03-23,2013-03-23 20:35:00,MBC Studio,108,Seoul ASOS,6.9,32.0,2.7,1002.5,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
539,2013-03-30,2013-03-30 20:35:00,MBC Studio,108,Seoul ASOS,2.8,80.0,0.6,1011.9,-9.0,0.0,0.0,0.0,,,,,False,False,cold,very_humid
540,2013-04-06,2013-04-06 20:35:00,MBC Studio,108,Seoul ASOS,4.1,86.0,3.3,988.2,-9.0,0.0,0.0,0.0,,,,,False,False,cold,very_humid
541,2013-04-13,2013-04-13 20:35:00,MBC Studio,108,Seoul ASOS,13.6,41.0,7.0,996.1,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
542,2013-04-20,2013-04-20 20:35:00,MBC Studio,108,Seoul ASOS,6.0,80.0,3.4,1006.6,-9.0,0.0,0.0,0.0,,,,,False,False,cold,very_humid
543,2013-04-27,2013-04-27 20:35:00,MBC Studio,108,Seoul ASOS,12.7,50.0,1.0,1007.7,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
544,2013-05-04,2013-05-04 20:35:00,MBC Studio,108,Seoul ASOS,14.1,54.0,3.6,1009.4,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
545,2013-05-11,2013-05-11 20:35:00,MBC Studio,108,Seoul ASOS,19.5,48.0,5.4,993.4,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
546,2013-05-18,2013-05-18 20:35:00,MBC Studio,108,Seoul ASOS,15.5,82.0,0.1,996.2,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
547,2013-05-25,2013-05-25 20:35:00,MBC Studio,108,Seoul ASOS,25.3,49.0,2.0,1003.6,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
548,2013-06-01,2013-06-01 20:35:00,MBC Studio,108,Seoul ASOS,21.1,49.0,1.2,997.0,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
549,2013-06-08,2013-06-08 20:35:00,MBC Studio,108,Seoul ASOS,26.6,55.0,1.5,998.0,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
550,2013-06-15,2013-06-15 20:35:00,MBC Studio,108,Seoul ASOS,23.8,56.0,2.7,1000.6,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
551,2013-06-22,2013-06-22 20:35:00,MBC Studio,108,Seoul ASOS,23.9,69.0,2.4,996.1,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
552,2013-06-29,2013-06-29 20:35:00,MBC Studio,108,Seoul ASOS,27.5,57.0,2.8,1001.2,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
553,2013-07-06,2013-07-06 20:35:00,MBC Studio,108,Seoul ASOS,24.6,77.0,3.5,997.7,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
554,2013-07-13,2013-07-13 20:35:00,MBC Studio,108,Seoul ASOS,25.3,88.0,1.6,1001.4,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
555,2013-07-20,2013-07-20 20:35:00,MBC Studio,108,Seoul ASOS,26.8,76.0,6.4,996.6,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
556,2013-07-27,2013-07-27 20:35:00,MBC Studio,108,Seoul ASOS,24.7,71.0,0.9,995.2,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
557,2013-08-03,2013-08-03 20:35:00,MBC Studio,108,Seoul ASOS,28.8,72.0,3.7,997.8,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
558,2013-08-10,2013-08-10 20:35:00,MBC Studio,108,Seoul ASOS,27.2,80.0,1.1,1000.3,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
559,2013-08-17,2013-08-17 20:35:00,MBC Studio,108,Seoul ASOS,28.2,70.0,4.4,994.9,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
560,2013-08-24,2013-08-24 20:35:00,MBC Studio,108,Seoul ASOS,26.6,64.0,2.3,996.1,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
561,2013-08-31,2013-08-31 20:35:00,MBC Studio,108,Seoul ASOS,23.9,64.0,3.2,999.1,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
562,2013-09-07,2013-09-07 20:35:00,MBC Studio,108,Seoul ASOS,22.1,68.0,4.5,1007.3,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
563,2013-09-14,2013-09-14 20:35:00,MBC Studio,108,Seoul ASOS,23.5,74.0,2.4,1000.1,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
564,2013-09-21,2013-09-21 20:35:00,MBC Studio,108,Seoul ASOS,24.0,66.0,3.1,1005.3,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
565,2013-09-28,2013-09-28 20:35:00,MBC Studio,108,Seoul ASOS,16.6,77.0,3.1,1006.1,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
566,2013-10-05,2013-10-05 20:35:00,MBC Studio,108,Seoul ASOS,21.2,44.0,2.0,1012.4,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
567,2013-10-12,2013-10-12 20:35:00,MBC Studio,108,Seoul ASOS,17.0,75.0,2.2,1010.0,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
568,2013-10-19,2013-10-19 20:35:00,MBC Studio,108,Seoul ASOS,15.1,65.0,2.1,1013.9,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
569,2013-10-26,2013-10-26 20:35:00,MBC Studio,108,Seoul ASOS,10.4,48.0,2.7,1008.6,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
570,2013-11-02,2013-11-02 20:35:00,MBC Studio,108,Seoul ASOS,9.5,87.0,1.0,1012.5,-9.0,0.0,0.0,0.0,,,,,False,False,cold,very_humid
571,2013-11-09,2013-11-09 20:35:00,MBC Studio,108,Seoul ASOS,10.8,91.0,2.2,1003.7,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
572,2013-11-16,2013-11-16 20:35:00,MBC Studio,108,Seoul ASOS,8.6,55.0,3.0,1002.4,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
573,2013-11-23,2013-11-23 20:35:00,MBC Studio,108,Seoul ASOS,7.3,65.0,0.0,1012.7,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
574,2013-11-30,2013-11-30 20:35:00,MBC Studio,108,Seoul ASOS,7.2,61.0,1.8,1009.5,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
575,2013-12-07,2013-12-07 20:35:00,MBC Studio,108,Seoul ASOS,5.2,60.0,0.0,1013.1,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
576,2013-12-14,2013-12-14 20:35:00,MBC Studio,108,Seoul ASOS,-5.0,55.0,1.2,1017.3,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
577,2013-12-21,2013-12-21 20:35:00,MBC Studio,108,Seoul ASOS,-3.0,47.0,2.3,1017.7,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
578,2013-12-28,2013-12-28 20:35:00,MBC Studio,108,Seoul ASOS,-6.1,40.0,0.8,1011.4,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
579,2014-01-04,2014-01-04 20:35:00,MBC Studio,108,Seoul ASOS,-0.5,43.0,2.7,1009.6,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
580,2014-01-11,2014-01-11 20:35:00,MBC Studio,108,Seoul ASOS,0.0,30.0,1.9,1019.2,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
581,2014-01-18,2014-01-18 20:35:00,MBC Studio,108,Seoul ASOS,-3.0,37.0,2.8,1018.9,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
582,2014-01-25,2014-01-25 20:35:00,MBC Studio,108,Seoul ASOS,2.3,63.0,2.8,1008.9,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
583,2014-02-01,2014-02-01 20:35:00,MBC Studio,108,Seoul ASOS,5.2,90.0,5.2,1000.8,-9.0,0.0,0.0,0.0,,,,,False,False,cold,very_humid
584,2014-02-08,2014-02-08 20:35:00,MBC Studio,108,Seoul ASOS,-0.4,92.0,4.0,1007.4,3.6,0.0,0.0,0.0,,,,,False,True,freezing,very_humid
585,2014-02-15,2014-02-15 20:35:00,MBC Studio,108,Seoul ASOS,2.9,58.0,4.2,1017.4,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
586,2014-02-22,2014-02-22 20:35:00,MBC Studio,108,Seoul ASOS,3.1,43.0,1.7,1020.2,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
587,2014-03-01,2014-03-01 20:35:00,MBC Studio,108,Seoul ASOS,5.3,54.0,2.5,1007.7,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
588,2014-03-08,2014-03-08 20:35:00,MBC Studio,108,Seoul ASOS,1.7,54.0,3.1,1011.9,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
589,2014-03-15,2014-03-15 20:35:00,MBC Studio,108,Seoul ASOS,8.9,69.0,3.9,1006.3,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
590,2014-03-22,2014-03-22 20:35:00,MBC Studio,108,Seoul ASOS,9.1,77.0,2.7,1014.2,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
591,2014-03-29,2014-03-29 20:35:00,MBC Studio,108,Seoul ASOS,14.4,92.0,1.3,995.0,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
592,2014-04-05,2014-04-05 20:35:00,MBC Studio,108,Seoul ASOS,5.2,65.0,1.6,1004.8,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
593,2014-04-12,2014-04-12 20:35:00,MBC Studio,108,Seoul ASOS,14.5,66.0,1.5,1006.6,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
594,2014-04-19,2014-04-19 20:35:00,MBC Studio,108,Seoul ASOS,13.6,58.0,5.2,1010.7,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
595,2014-04-26,2014-04-26 20:35:00,MBC Studio,108,Seoul ASOS,18.7,52.0,3.4,1012.7,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
596,2014-05-03,2014-05-03 20:35:00,MBC Studio,108,Seoul ASOS,12.1,54.0,2.8,1010.0,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
597,2014-05-10,2014-05-10 20:35:00,MBC Studio,108,Seoul ASOS,21.5,45.0,1.1,1008.7,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
598,2014-05-17,2014-05-17 20:35:00,MBC Studio,108,Seoul ASOS,19.5,44.0,2.7,1002.4,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
599,2014-05-24,2014-05-24 20:35:00,MBC Studio,108,Seoul ASOS,20.3,74.0,1.0,1005.5,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
600,2014-05-31,2014-05-31 20:35:00,MBC Studio,108,Seoul ASOS,25.2,61.0,3.2,1002.7,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
601,2014-06-07,2014-06-07 20:35:00,MBC Studio,108,Seoul ASOS,22.5,70.0,1.7,994.5,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
602,2014-06-14,2014-06-14 20:35:00,MBC Studio,108,Seoul ASOS,21.8,73.0,3.3,997.2,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
603,2014-06-21,2014-06-21 20:35:00,MBC Studio,108,Seoul ASOS,21.1,97.0,2.2,997.4,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
604,2014-06-28,2014-06-28 20:35:00,MBC Studio,108,Seoul ASOS,23.0,75.0,3.6,992.8,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
605,2014-07-05,2014-07-05 20:35:00,MBC Studio,108,Seoul ASOS,24.7,76.0,3.6,999.8,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
606,2014-07-12,2014-07-12 20:35:00,MBC Studio,108,Seoul ASOS,24.4,79.0,3.7,993.8,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
607,2014-07-19,2014-07-19 20:35:00,MBC Studio,108,Seoul ASOS,26.4,81.0,4.3,1002.2,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
608,2014-07-26,2014-07-26 20:35:00,MBC Studio,108,Seoul ASOS,22.7,86.0,3.9,999.7,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
609,2014-08-02,2014-08-02 20:35:00,MBC Studio,108,Seoul ASOS,31.4,49.0,5.2,990.7,-9.0,0.0,0.0,0.0,,,,,False,False,hot,moderate
610,2014-08-09,2014-08-09 20:35:00,MBC Studio,108,Seoul ASOS,26.1,46.0,5.4,995.5,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
611,2014-08-16,2014-08-16 20:35:00,MBC Studio,108,Seoul ASOS,26.2,70.0,0.6,1000.7,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
612,2014-08-23,2014-08-23 20:35:00,MBC Studio,108,Seoul ASOS,24.4,71.0,1.5,1000.1,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
613,2014-08-30,2014-08-30 20:35:00,MBC Studio,108,Seoul ASOS,24.2,80.0,3.2,1004.0,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
614,2014-09-06,2014-09-06 20:35:00,MBC Studio,108,Seoul ASOS,24.9,76.0,2.0,1001.6,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
615,2014-09-13,2014-09-13 20:35:00,MBC Studio,108,Seoul ASOS,23.1,59.0,2.4,1005.3,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
616,2014-09-20,2014-09-20 20:35:00,MBC Studio,108,Seoul ASOS,21.6,60.0,0.6,1005.2,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
617,2014-09-27,2014-09-27 20:35:00,MBC Studio,108,Seoul ASOS,21.5,84.0,2.0,1006.8,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
618,2014-10-04,2014-10-04 20:35:00,MBC Studio,108,Seoul ASOS,16.4,58.0,5.2,1011.6,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
619,2014-10-11,2014-10-11 20:35:00,MBC Studio,108,Seoul ASOS,20.0,58.0,2.4,1012.7,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
620,2014-10-18,2014-10-18 20:35:00,MBC Studio,108,Seoul ASOS,15.9,77.0,1.4,1013.9,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
621,2014-10-25,2014-10-25 20:35:00,MBC Studio,108,Seoul ASOS,16.1,89.0,1.2,1009.8,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
